literacy_term_id,v_s,source,headword,definition,subject_category,note_raw,review_status_raw,reviewed_at,ai_tagged,external_id,classification
5919,S,schemareading-schema,열린민족주의,자기 민족의 주체성을 지키면서 다른 민족이나 문화에 대하여 열린 태도를 가지는 사상.,사회,소분류: 민족주의 / 주차: 12주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-946,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5920,S,schemareading-schema,닫힌민족주의,자기 민족의 이익만을 내세우며 다른 민족이나 문화를 배척하고 닫힌 태도를 보이는 사상.,사회,소분류: 민족주의 / 주차: 12주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-947,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5921,S,schemareading-schema,민족문화,한 민족이 역사 속에서 오랜 기간에 걸쳐 형성하고 발전시켜 온 고유한 문화.,사회,소분류: 민족주의 / 주차: 12주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-948,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5922,S,schemareading-schema,정체성,어떤 존재가 자기 자신에 대해 가지는 변함없는 본질이나 독자적인 자아의식.,사회,소분류: 민족주의 / 주차: 12주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-949,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5923,S,schemareading-schema,자아정체성,자기 자신의 독특성과 연속성에 대해 갖는 통일된 자의식.,사회,소분류: 민족주의 / 주차: 12주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-950,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5924,S,schemareading-schema,정치의 의미,사회 구성원 간의 대립과 갈등을 조정하고 이해관계를 해결하는 활동.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-951,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5925,S,schemareading-schema,라스웰의 권력개념,"정치학자 라스웰이 정의한, 가치의 권위적 배분을 결정하는 영향력.",사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-952,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5926,S,schemareading-schema,다원주의,사회의 다양한 집단이 독립성을 가지며 자율적으로 의사를 결정하는 사상.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-953,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5927,S,schemareading-schema,민주정치의 이념,인간의 존엄성 실현을 최고 가치로 하고 자유와 평등을 보장하는 정치의 목표.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-954,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5928,S,schemareading-schema,민주정치의 기본원리,"국민 주권, 권력 분립 등 민주 정치를 올바르게 운용하기 위한 기본 원칙.",사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-955,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5929,S,schemareading-schema,민주주의,국가의 주권이 국민에게 있고 국민의 뜻에 따라 국정을 운영하는 정치 체제나 사상.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-956,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5930,S,schemareading-schema,절차적민주주의,선거와 법적 절차의 공정성과 합법성을 중심으로 운영되는 민주주의.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-957,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5931,S,schemareading-schema,실질적민주주의,형식적인 절차를 넘어 사회 구성원의 실질적인 자유와 평등을 실현하는 민주주의.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-958,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5932,S,schemareading-schema,자유민주주의,개인의 자유와 권리를 최대한 보장하며 국민 주권을 실현하는 정치 체제.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-959,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5933,S,schemareading-schema,국민주권론,국가의 최고 권력인 주권이 국민에게 있고 모든 권력은 국민으로부터 나온다는 이론.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-960,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5934,S,schemareading-schema,대의제,국민이 선출한 대표자를 통하여 국가의 의사를 결정하고 국정을 운영하는 제도.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-962,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5935,S,schemareading-schema,다수결원칙,집단의 의사를 결정할 때 다수의 의견을 전체의 의사로 채택하는 원리.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-963,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5936,S,schemareading-schema,중우정치,사려 깊지 못한 대중이 선동이나 감정에 이끌려 정치를 그르치는 상태.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-964,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5937,S,schemareading-schema,국민투표,국가의 중대한 정책이나 헌법 개정안을 국민이 직접 투표하여 결정하는 제도.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-965,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5938,S,schemareading-schema,심의민주주의,시민들이 숙의와 토론을 거쳐 합리적인 정책을 결정하는 민주주의 제도.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-966,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5939,S,schemareading-schema,전자민주주의,정보 통신 기술을 활용하여 시민의 정치 참여를 확대하는 민주주의 형태.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-967,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5940,S,schemareading-schema,권력분립의 원리,국가 권력을 여러 기관에 나누어 견제와 균형을 이루게 하는 원리.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-968,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5941,S,schemareading-schema,교섭단체,국회에서 의사 진행을 원활하게 하기 위해 일정 수 이상의 의원으로 구성하는 단체.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-971,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5942,S,schemareading-schema,헌법개정,정해진 절차에 따라 기존 헌법의 내용을 수정하거나 바꾸는 일.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-972,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5943,S,schemareading-schema,법률제정,국회에서 정해진 절차를 거쳐 새로운 법률을 만드는 일.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-973,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5944,S,schemareading-schema,법률개정,기존 법률의 내용 중 일부를 수정하거나 바꾸는 일.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-974,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5945,S,schemareading-schema,탄핵소추,고위 공직자의 위법 행위에 대해 국회가 파면을 요구하는 결의를 하는 일.,사회,소분류: 민주정치와 법치주의 / 주차: 13주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-975,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5946,S,schemareading-schema,의원내각제,의회의 다수당을 중심으로 내각을 구성하여 국정을 담당하는 정부 형태.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-978,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5947,S,schemareading-schema,대통령의 지위와 권한,국가 원수이자 행정부 수반으로서 대통령이 가지는 법적 위치와 권리.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-979,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5948,S,schemareading-schema,법원,법을 적용하여 사회적 분쟁을 해결하고 재판하는 국가 기관.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-980,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5949,S,schemareading-schema,민사재판,개인 사이의 권리관계나 법률적 다툼을 해결하기 위하여 진행하는 재판.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-982,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5950,S,schemareading-schema,형사재판,범죄 성립 여부를 밝히고 형벌을 정하기 위하여 진행하는 재판.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-983,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5951,S,schemareading-schema,행정재판,행정 기관의 위법한 처분에 의한 권리 침해를 구제하기 위한 재판.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-984,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5952,S,schemareading-schema,선거재판,선거의 효력이나 당선의 유효 여부에 관한 다툼을 해결하기 위한 재판.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-985,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5953,S,schemareading-schema,군사재판,군인이나 군무원의 범죄를 심판하기 위하여 군사 법원에서 하는 재판.,사회,소분류: 정부형태와 정치제도 / 주차: 14주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-986,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5954,S,schemareading-schema,정당정치,정당이 중심이 되어 국가의 정치를 이끌어 가는 정치 형태.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-988,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5955,S,schemareading-schema,복수정당제,둘 이상의 정당이 자유롭게 경쟁하고 활동할 수 있도록 보장하는 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-989,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5956,S,schemareading-schema,공약,정당이나 후보자가 선거에 당선되면 이행하겠다고 국민에게 한 약속.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-991,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5957,S,schemareading-schema,다수대표제,한 선거구에서 가장 많은 표를 얻은 후보자를 당선자로 선출하는 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-992,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5958,S,schemareading-schema,비례대표제,각 정당이 얻은 득표율에 비례하여 의석을 배분하는 선거 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-993,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5959,S,schemareading-schema,선거구제,선거를 실시하기 위해 대표자를 선출할 지역 단위를 나누는 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-994,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5960,S,schemareading-schema,사표,선거에서 낙선한 후보에게 투표하여 당선 결정에 영향을 주지 못한 표.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-995,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5961,S,schemareading-schema,공직선거법,공직 선거가 공정하게 치러지도록 필요한 사항을 정해 놓은 법률.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-996,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5962,S,schemareading-schema,선거구법정주의,선거구의 구획을 자의적으로 나누지 못하도록 반드시 법률로 정하는 원칙.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-997,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5963,S,schemareading-schema,정치참여,국민이 국가의 정치 과정이나 결정에 영향력을 행사하는 여러 활동.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-998,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5964,S,schemareading-schema,정치적효용감,자신의 정치적 행위가 정치 과정에 영향을 미칠 수 있다고 믿는 태도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-999,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5965,S,schemareading-schema,옴브즈맨,행정 기관의 부당한 권력 남용이나 행위로부터 국민의 권리를 보호하는 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1000,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5966,S,schemareading-schema,여론정치,대다수 국민의 의견이나 여론을 바탕으로 국가의 정치를 이끌어 가는 방식.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1001,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5967,S,schemareading-schema,정치적 무관심,국민이 정치 현상이나 국가의 정치적 문제에 아무런 관심도 가지지 않는 상태.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1002,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5968,S,schemareading-schema,포퓰리즘,대중의 인기나 이익만을 겨냥하여 정책을 추진하는 정치적 경향.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1003,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5969,S,schemareading-schema,헤게모니,한 집단이나 국가가 주도권을 잡고 우월한 영향력을 행사하는 일.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1004,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5970,S,schemareading-schema,게리맨더링,특정 정당이나 후보에게 유리하게 선거구를 불공정하게 나누는 일.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1005,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5971,S,schemareading-schema,전자정부,정보 통신 기술을 활용하여 행정 업무를 효율적으로 처리하는 정부.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1007,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5972,S,schemareading-schema,샤프파워,정보 교란이나 매수 등을 통해 은밀하게 영향력을 행사하는 권력.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1008,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5973,S,schemareading-schema,가짜뉴스,정치적·상업적 이익을 위해 거짓 정보를 사실처럼 작성하여 퍼뜨리는 뉴스.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1009,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5974,S,schemareading-schema,사회적 폭포효과,일부의 의견이나 정보가 폭포처럼 급격히 퍼져 전체 동의를 이루는 현상.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1010,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5975,S,schemareading-schema,아그레망,새로운 외교 파견 사절에 대해 상대국이 비공식적으로 동의하는 일.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1011,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5976,S,schemareading-schema,레임덕,임기 만료를 앞둔 지도자의 권력이나 통솔력이 떨어지는 현상.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1012,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5977,S,schemareading-schema,브래들리효과,인종이나 사회적 편견 때문에 여론 조사와 실제 투표 결과가 다르게 나오는 현상.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1013,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5978,S,schemareading-schema,언더독효과,약자나 열세에 있는 후보에게 동정표가 몰려 투표 결과가 뒤바뀌는 현상.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1014,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5979,S,schemareading-schema,왝더독효과,하위의 주장이나 이슈가 전체나 본질을 끌고 가는 주객전도의 현상.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1015,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5980,S,schemareading-schema,엽관제도,선거에서 이긴 정당이 공로가 있는 지지자에게 관직을 주는 제도.,사회,소분류: 정당과 선거제도 / 주차: 15주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1016,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5981,S,schemareading-schema,민법의 기본원리,개인의 사적 자치와 권리 보장을 바탕으로 민법의 해석과 적용의 기준이 되는 기본 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1018,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5982,S,schemareading-schema,신의성실의 원칙,권리의 행사와 의무의 이행은 신의에 조화되도록 성실하게 하여야 한다는 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1019,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5983,S,schemareading-schema,귄리남용 금지의 원칙,권리를 가졌다 하더라도 그것을 사회적 정당성을 벗어나 함부로 행사해서는 안 된다는 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1020,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5984,S,schemareading-schema,사정변경의 원칙,계약 체결 당시의 사정이 현저히 바뀐 경우 계약 내용을 변경하거나 해제할 수 있다는 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1021,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5985,S,schemareading-schema,모순행위금지의 원칙,자신의 선행 행위와 모순되는 행위를 함으로써 상대방의 신뢰를 침해해서는 안 된다는 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1022,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5986,S,schemareading-schema,실효의 원칙,권리자가 오랫동안 권리를 행사하지 않아 상대방이 이를 신뢰한 경우 권리 행사를 제한하는 원칙.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1023,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5987,S,schemareading-schema,계약의 종류,"법률상의 성질이나 목적, 방식 따위에 따라 구별되는 계약의 여러 형태.",사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1024,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5988,S,schemareading-schema,매매,당사자 한쪽이 재산권을 넘겨줄 것을 약정하고 상대방은 그 대금을 지급할 것을 약정하는 계약.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1025,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5989,S,schemareading-schema,임대차,당사자 한쪽이 상대방에게 물건을 사용·수익하게 하고 상대방은 이에 대해 차임을 지급할 것을 약정하는 계약.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1027,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5990,S,schemareading-schema,증여,당사자 한쪽이 대가 없이 자신의 재산을 상대방에게 준다는 의사를 표시하고 상대방이 이를 승낙하는 계약.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1028,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5991,S,schemareading-schema,교환,당사자 쌍방이 금전 이외의 재산권을 서로 이전할 것을 약정함으로써 성립하는 계약.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1029,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5992,S,schemareading-schema,도급,당사자 한쪽이 어떤 일을 완성할 것을 약정하고 상대방은 그 일의 결과에 대해 보수를 지급할 것을 약정하는 계약.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1030,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5993,S,schemareading-schema,계약의 성립,청약과 승낙이라는 서로 대립하는 두 개 이상의 의사표시가 합치하여 계약의 효력이 발생하는 것.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1031,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5994,S,schemareading-schema,청약,계약을 체결하고 싶다는 뜻으로 상대방에게 행하는 일방적이고 구체적인 의사표시.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1032,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5995,S,schemareading-schema,승낙,상대방의 청약을 받아들여 계약을 성립시키겠다는 뜻으로 행하는 의사표시.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1033,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5996,S,schemareading-schema,계약의 효력,계약이 성립함에 따라 당사자 간에 권리와 의무가 발생하는 법적 효력.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1034,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5997,S,schemareading-schema,의사능력,자신의 행위가 지니는 법적 의미나 결과를 판단할 수 있는 정신적 능력.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1035,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5998,S,schemareading-schema,행위능력,단독으로 유효한 법률행위를 행할 수 있는 법적인 능력.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1036,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
5999,S,schemareading-schema,미성년자의 법률행위,"미성년자가 하는 법률행위로, 원칙적으로 법정대리인의 동의가 필요함.",사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1037,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6000,S,schemareading-schema,불법행위,고의나 과실로 타인에게 손해를 입히는 위법한 행위.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1038,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6001,S,schemareading-schema,손해배상,위법한 행위로 타인에게 입힌 손해를 물어 주어 원래 상태로 돌려놓는 일.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1039,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
6002,S,schemareading-schema,징벌적 손해배상제도,가해자의 악의적인 행위에 대해 실제 손해보다 더 많은 배상금을 부과하는 제도.,사회,소분류: 민법 / 주차: 16주차 / [AI 자동 생성 뜻풀이],검수완료,2026-09-01 23:47:34,Y,social-1040,REQUEUE_AI_GENERATED_PENDING_HUMAN_REVIEW
